"Date","SPYSIM","TLTSIM"
"2012-09-21",972130.82,344419.17
"2012-09-24",970668.3,347111.05
"2012-09-25",960342.14,350539.66
"2012-09-26",954947.56,354308.3
"2012-09-27",963948.14,351786.43
"2012-09-28",959486.56,351984.78
"2012-10-01",962022.67,353287.31
"2012-10-02",963025.95,352804.6
"2012-10-03",966961.64,352918.18
"2012-10-04",973896.41,348517
"2012-10-05",973966.71,344002.23
"2012-10-08",970638.06,346898.5
"2012-10-09",961044.62,346273.81
"2012-10-10",954916.73,348715.76
"2012-10-11",955453.49,351129.31
"2012-10-12",952324.65,352009.55
"2012-10-15",960259.26,351214.5
"2012-10-16",969993.42,346359
"2012-10-17",974395.82,343150.39
"2012-10-18",971866.84,341049.18
"2012-10-19",955674.93,345677.52
"2012-10-22",955811.81,343462.73
"2012-10-23",942552.26,348375.02
"2012-10-24",939889.83,344939.26
"2012-10-25",942625.98,343178.79
"2012-10-26",942096.32,348233.05
"2012-10-31",942099.85,350277.47
"2012-11-01",951967.61,348174.99
"2012-11-02",943506.58,347918.88
"2012-11-05",945442.99,349882.43
"2012-11-06",952844.78,346581.38
"2012-11-07",931253.38,352870.45
"2012-11-08",920059.44,358106.59
"2012-11-09",920862.71,358504.99
"2012-11-12",921599.33,359102.59
"2012-11-13",918403.49,360297.8
"2012-11-14",906009.58,360639.29
"2012-11-15",904479.97,359927.85
"2012-11-16",908949.11,359614.82
"2012-11-19",927348.79,357594.36
"2012-11-20",927752.18,354008.74
"2012-11-21",929488.66,353809.54
"2012-11-23",942156.38,353468.05
"2012-11-26",940160.29,355147.03
"2012-11-27",935364.7,356541.44
"2012-11-28",942900.19,356029.2
"2012-11-29",947302.94,356086.12
"2012-11-30",947506.46,355118.57
"2012-12-03",942844.14,355445.33
"2012-12-04",941514.56,357498.28
"2012-12-05",943184.49,357327.2
"2012-12-06",946387.52,358097.05
"2012-12-07",949257.29,354789.52
"2012-12-10",949660.79,356357.75
"2012-12-11",956130.07,353649
"2012-12-12",956600.26,349543.1
"2012-12-13",950738,349799.72
"2012-12-14",947208.71,352422.93
"2012-12-17",958344.13,347147.99
"2012-12-18",969013.02,343612.36
"2012-12-19",961817.55,344752.88
"2012-12-20",967353.83,344809.91
"2012-12-21",958637.34,348573.65
"2012-12-24",955686.94,347946.36
"2012-12-26",951662.34,349195.95
"2012-12-27",950390.31,350367.56
"2012-12-28",940121.93,352367.86
"2012-12-31",956104.1,346281.22
"2013-01-02",980612.85,341651.95
"2013-01-03",978400.98,337022.67
"2013-01-04",982701.48,338337.16
"2013-01-07",980019.63,338480.03
"2013-01-08",977203.5,340708.95
"2013-01-09",979691.29,340394.61
"2013-01-10",987483.08,339451.61
"2013-01-11",987419.64,342480.64
"2013-01-14",986751.95,341537.64
"2013-01-15",987427.05,343109.31
"2013-01-16",987296.47,343823.7
"2013-01-17",993678.49,340394.61
"2013-01-18",995897.85,343023.58
"2013-01-22",1001272.84,343680.83
"2013-01-23",1002887.98,343166.46
"2013-01-24",1003160.31,341966.28
"2013-01-25",1008803.95,337279.85
"2013-01-28",1007599.18,336051.09
"2013-01-29",1011564.34,334193.67
"2013-01-30",1007606.74,333622.15
"2013-01-31",1005126.25,335250.97
"2013-02-01",1015469.99,330907.98
"2013-02-04",1004059.5,335146.72
"2013-02-05",1014201.89,332168.14
"2013-02-06",1014944.27,334888.95
"2013-02-07",1013605.2,334144.31
"2013-02-08",1019249.1,335433.12
"2013-02-11",1019051.49,335175.36
"2013-02-12",1020733.92,334344.79
"2013-02-13",1021610.63,331623.98
"2013-02-14",1022554.49,334631.19
"2013-02-15",1021349.71,333657.43
"2013-02-19",1029008.12,331996.3
"2013-02-20",1016187.15,332998.71
"2013-02-21",1010013.53,334946.24
"2013-02-22",1019887.81,335175.36
"2013-02-25",1000486.31,341762.58
"2013-02-26",1007339.02,339786.42
"2013-02-27",1020033.58,338784.01
"2013-02-28",1018022.99,339414.09
"2013-03-01",1021384.18,341258.1
"2013-03-04",1026826.98,339449.92
"2013-03-05",1036030.1,338474.07
"2013-03-06",1037444.1,335403.04
"2013-03-07",1039328.15,332819.92
"2013-03-08",1043763.86,329347.07
"2013-03-11",1047729.57,329662.78
"2013-03-12",1045383.27,332044.99
"2013-03-13",1046864.48,331700.57
"2013-03-14",1052441.84,330696.03
"2013-03-15",1051060.61,332245.9
"2013-03-18",1045263.92,334771.61
"2013-03-19",1042839.66,337039.01
"2013-03-20",1050128.14,333279.14
"2013-03-21",1041161.24,336493.69
"2013-03-22",1049528.97,336752
"2013-03-25",1045148.62,336436.28
"2013-03-26",1053516.43,336838.1
"2013-03-27",1053520.38,339708.23
"2013-03-28",1056761.99,337986.15
"2013-04-01",1052583.96,340526.59
"2013-04-02",1057781.69,339145.96
"2013-04-03",1047060.79,342194.85
"2013-04-04",1051314.21,346279.21
"2013-04-05",1046596.48,353268.65
"2013-04-08",1053682.94,350564.91
"2013-04-09",1057329.35,349702.02
"2013-04-10",1070284.34,344898.58
"2013-04-11",1073795.93,345560.13
"2013-04-12",1071169.26,350708.73
"2013-04-15",1046350.21,353757.62
"2013-04-16",1061801.16,350852.55
"2013-04-17",1046290.61,353182.36
"2013-04-18",1039751.42,354045.25
"2013-04-19",1048794.29,353297.41
"2013-04-22",1053452.64,353556.28
"2013-04-23",1064316.92,352319.46
"2013-04-24",1064995.47,353211.12
"2013-04-25",1069316.65,351686.68
"2013-04-26",1067431.88,354908.15
"2013-04-29",1074586.28,353613.81
"2013-04-30",1077153.66,353815.15
"2013-05-01",1067713.72,357440.93
"2013-05-02",1077633.94,356979.75
"2013-05-03",1088566.1,348563.28
"2013-05-06",1091335.96,347698.57
"2013-05-07",1096871.61,346343.86
"2013-05-08",1101867.63,346891.51
"2013-05-09",1098768.67,345997.98
"2013-05-10",1102348.11,342279.74
"2013-05-13",1103229.21,339656.8
"2013-05-14",1114633.97,335967.38
"2013-05-15",1120642.04,338215.62
"2013-05-16",1115384.38,341732.09
"2013-05-17",1126182.17,337408.56
"2013-05-20",1126118.94,337005.03
"2013-05-21",1127742.21,339656.8
"2013-05-22",1119381.3,334612.67
"2013-05-23",1116147.37,336197.97
"2013-05-24",1115207.1,336659.15
"2013-05-28",1121889.97,328127.37
"2013-05-29",1114608.3,331816.79
"2013-05-30",1118727.67,331009.73
"2013-05-31",1102675.83,329885.61
"2013-06-03",1108751.6,331629.67
"2013-06-04",1103426.19,328567.05
"2013-06-05",1087981.29,333103.19
"2013-06-06",1097835.01,332900.94
"2013-06-07",1111804.09,326949.06
"2013-06-10",1111808.26,325388.86
"2013-06-11",1100343.54,329260.47
"2013-06-12",1091239.98,324550.97
"2013-06-13",1107840.36,329636.07
"2013-06-14",1100895.63,328855.97
"2013-06-17",1109400.37,327122.42
"2013-06-18",1118175.02,327295.77
"2013-06-19",1102729.59,323915.33
"2013-06-20",1075410.05,318599.09
"2013-06-21",1078848.92,313196.16
"2013-06-24",1065220.69,314496.33
"2013-06-25",1075465.88,311693.75
"2013-06-26",1086118.1,313716.23
"2013-06-27",1092497.53,316923.31
"2013-06-28",1088025.29,319090.26
"2013-07-01",1094404.79,319730.54
"2013-07-02",1093391.53,319527.83
"2013-07-03",1093870.4,318572.2
"2013-07-05",1105675.93,307712.78
"2013-07-08",1111987.76,310695.5
"2013-07-09",1119995.26,311014.04
"2013-07-10",1120406.41,308581.53
"2013-07-11",1135671.31,312201.34
"2013-07-12",1136150.35,311940.71
"2013-07-15",1140495.46,313591.35
"2013-07-16",1136226.69,314662.81
"2013-07-17",1139147.49,315241.98
"2013-07-18",1145391.8,311303.63
"2013-07-19",1147430.91,316226.57
"2013-07-22",1149673.5,316689.9
"2013-07-23",1147236.03,315357.81
"2013-07-24",1143035.02,311361.54
"2013-07-25",1145820.25,311245.71
"2013-07-26",1147045.45,313156.97
"2013-07-29",1143522.68,310869.25
"2013-07-30",1143526.97,310753.42
"2013-07-31",1144345.2,311882.8
"2013-08-01",1157576.17,305888.32
"2013-08-02",1159547.56,309256.11
"2013-08-05",1157856.17,306875.43
"2013-08-06",1151281.01,307775.45
"2013-08-07",1147554.67,310069.03
"2013-08-08",1151764.46,310910.98
"2013-08-09",1148445.08,311404.53
"2013-08-12",1147092.77,309285.15
"2013-08-13",1150488.63,304814.11
"2013-08-14",1144591.61,305278.64
"2013-08-15",1128587.63,301156
"2013-08-16",1124861.1,300110.82
"2013-08-19",1117675.11,297497.88
"2013-08-20",1123173.73,299791.46
"2013-08-21",1116259.01,296510.77
"2013-08-22",1126438.13,299530.17
"2013-08-23",1130241.02,302781.83
"2013-08-26",1126039.58,304291.52
"2013-08-27",1107932.2,308123.84
"2013-08-28",1111870.73,305627.03
"2013-08-29",1113638.59,308065.77
"2013-08-30",1110115.37,307717.38
"2013-09-03",1115139.3,303388.71
"2013-09-04",1124369.04,302719.17
"2013-09-05",1125797.8,298498.16
"2013-09-06",1126344.71,299982.79
"2013-09-09",1137134.81,300128.34
"2013-09-10",1145550.74,298032.39
"2013-09-11",1149150.36,300681.44
"2013-09-12",1146102.03,300273.89
"2013-09-13",1148684.12,301438.31
"2013-09-16",1155336.45,299429.69
"2013-09-17",1160496.42,301904.08
"2013-09-18",1173932.6,305630.21
"2013-09-19",1171969.71,303825.36
"2013-09-20",1163819.63,305426.44
"2013-09-23",1158438.47,307667.94
"2013-09-24",1155715.95,310986.52
"2013-09-25",1152379.87,311626.95
"2013-09-26",1156815.37,309443.67
"2013-09-27",1151502.27,310200.54
"2013-09-30",1145371.06,309734.78
"2013-10-01",1154442.34,308796.62
"2013-10-02",1153355.9,309263.61
"2013-10-03",1142725.19,308767.43
"2013-10-04",1151387.52,308533.94
"2013-10-07",1141438.46,309788.97
"2013-10-08",1128148.79,309876.53
"2013-10-09",1128971.12,307395.65
"2013-10-10",1153313.68,307891.83
"2013-10-11",1160749.06,307804.27
"2013-10-14",1165389.32,305323.39
"2013-10-15",1156939.94,305119.08
"2013-10-16",1173101.9,308942.55
"2013-10-17",1180946.52,311744.49
"2013-10-18",1188927.56,312415.78
"2013-10-21",1189000.19,311423.43
"2013-10-22",1195890.49,314896.66
"2013-10-23",1190168.12,316122.51
"2013-10-24",1194126.85,314896.66
"2013-10-25",1199585.52,316064.14
"2013-10-28",1201498.99,314984.23
"2013-10-29",1207912.22,315392.84
"2013-10-30",1201917.07,313495.7
"2013-10-31",1198512.66,314166.99
"2013-11-01",1201380.66,310775.09
"2013-11-04",1205612.26,311067.75
"2013-11-05",1201798.74,307350.97
"2013-11-06",1207939.4,307497.3
"2013-11-07",1192671.68,310101.97
"2013-11-08",1208766.62,302639.15
"2013-11-11",1208975.69,301497.78
"2013-11-12",1206525.73,302902.55
"2013-11-13",1216211.91,304014.65
"2013-11-14",1222284.58,305887.67
"2013-11-15",1227607.3,306502.26
"2013-11-18",1223316.47,308346.01
"2013-11-19",1220661.97,306004.74
"2013-11-20",1216848.36,300795.4
"2013-11-21",1226671.16,301292.92
"2013-11-22",1232812.18,304102.45
"2013-11-25",1231589.52,304980.43
"2013-11-26",1231935.05,306121.8
"2013-11-27",1234939.73,305595.02
"2013-11-29",1234126.16,305682.81
"2013-12-02",1230926.15,303312.27
"2013-12-03",1225612.42,304427.71
"2013-12-04",1225480.64,301521.69
"2013-12-05",1220098.66,300670.43
"2013-12-06",1233740.2,302108.76
"2013-12-09",1236881.33,302813.25
"2013-12-10",1232453.93,304985.43
"2013-12-11",1218616.88,302637.13
"2013-12-12",1214598.49,301492.33
"2013-12-13",1214466.67,302960.02
"2013-12-16",1222039.91,301844.58
"2013-12-17",1218157.85,303194.85
"2013-12-18",1238959.41,301668.46
"2013-12-19",1237532.13,301374.92
"2013-12-20",1244698.14,306012.81
"2013-12-23",1251352.72,304280.94
"2013-12-24",1254099.65,301844.58
"2013-12-26",1260480.09,300684.15
"2013-12-27",1260416.26,299830.1
"2013-12-30",1260215.31,301891.6
"2013-12-31",1266184.5,299977.35
"2014-01-02",1254054.61,300890.3
"2014-01-03",1253853.64,300890.3
"2014-01-06",1250224.78,302156.65
"2014-01-07",1257907.97,302922.35
"2014-01-08",1258186.92,302097.75
"2014-01-09",1259014.34,303864.75
"2014-01-10",1262447,307487.09
"2014-01-13",1245654.76,309018.49
"2014-01-14",1259234.18,307604.89
"2014-01-15",1266026.3,307280.94
"2014-01-16",1264385.62,309342.44
"2014-01-17",1259042.67,310638.24
"2014-01-21",1262749.65,310873.84
"2014-01-22",1263577.11,310108.14
"2014-01-23",1253229.16,314496.19
"2014-01-24",1226495.01,316528.23
"2014-01-27",1220466.21,314319.49
"2014-01-28",1227738.32,315085.18
"2014-01-29",1215950.27,317676.78
"2014-01-30",1228844.52,316763.83
"2014-01-31",1221650.07,318884.23
"2014-02-03",1194161.02,322758.56
"2014-02-04",1202530.17,319333.75
"2014-02-05",1201026.29,316381.33
"2014-02-06",1216868.96,315023.22
"2014-02-07",1231957.54,315288.94
"2014-02-10",1234224.77,316174.66
"2014-02-11",1247736.55,314344.16
"2014-02-12",1248358.31,312720.33
"2014-02-13",1254808.08,314491.78
"2014-02-14",1261737.85,314668.93
"2014-02-18",1263251.02,315377.51
"2014-02-19",1254890.76,314048.92
"2014-02-20",1262300.57,313281.29
"2014-02-21",1260865.42,314934.65
"2014-02-24",1267863.91,314137.49
"2014-02-25",1267388.7,316942.29
"2014-02-26",1267462.02,318625.17
"2014-02-27",1274117.77,320367.1
"2014-02-28",1277345.22,320544.24
"2014-03-03",1268367.66,322679.66
"2014-03-04",1286200.05,317826
"2014-03-05",1287370.53,318506.7
"2014-03-06",1290323.79,315369.57
"2014-03-07",1290877.18,313386.68
"2014-03-10",1290196.33,313830.61
"2014-03-11",1283824.24,314659.28
"2014-03-12",1284171.91,316849.35
"2014-03-13",1269777.1,321111.1
"2014-03-14",1266216.23,321170.29
"2014-03-17",1277672.19,318773.06
"2014-03-18",1286796.84,319927.28
"2014-03-19",1279944.6,317441.26
"2014-03-20",1287423.63,316878.94
"2014-03-21",1282454.38,320312.02
"2014-03-24",1277155.8,322590.87
"2014-03-25",1283221.62,321377.46
"2014-03-26",1273997.1,323893.08
"2014-03-27",1271315.72,325520.83
"2014-03-28",1277588.22,323685.91
"2014-03-31",1288062.22,322886.83
"2014-04-01",1296607.76,320135.11
"2014-04-02",1300951.86,318295.42
"2014-04-03",1299234.81,319690.02
"2014-04-04",1283880.02,321826.43
"2014-04-07",1269696.03,323755.13
"2014-04-08",1274935.52,324526.62
"2014-04-09",1288647.06,322924.31
"2014-04-10",1261582.66,325921.22
"2014-04-11",1250222.4,328562.06
"2014-04-14",1260076.78,327701.56
"2014-04-15",1268760.29,329748.95
"2014-04-16",1282058.79,330164.36
"2014-04-17",1283854.47,326544.34
"2014-04-21",1288336.49,326277.28
"2014-04-22",1294196.14,327375.16
"2014-04-23",1291170.25,329244.52
"2014-04-24",1293792.56,329867.64
"2014-04-25",1283189.74,330342.4
"2014-04-28",1287258.54,328740.09
"2014-04-29",1293256.07,328295.01
"2014-04-30",1297118.3,329659.93
"2014-05-01",1297260.93,333188.89
"2014-05-02",1295405.97,335241.2
"2014-05-05",1297890.6,333218.63
"2014-05-06",1286598.68,334557.1
"2014-05-07",1294180.65,333367.35
"2014-05-08",1292807.83,331939.65
"2014-05-09",1294741.42,330868.88
"2014-05-12",1307352.03,329530.41
"2014-05-13",1308527.96,332385.81
"2014-05-14",1302333.27,335984.8
"2014-05-15",1290903.3,338661.73
"2014-05-16",1295385.66,337709.93
"2014-05-19",1300143.6,335211.46
"2014-05-20",1291951.11,335955.05
"2014-05-21",1302839.89,333902.74
"2014-05-22",1306013.53,333426.84
"2014-05-23",1311253.78,335211.46
"2014-05-27",1319318.41,337174.54
"2014-05-28",1318358.95,341338.66
"2014-05-29",1325183.7,339524.3
"2014-05-30",1327324.17,339375.58
"2014-06-02",1328844.68,336858.79
"2014-06-03",1328160.78,332713.66
"2014-06-04",1330852.39,332624.2
"2014-06-05",1339537.31,332773.3
"2014-06-06",1345948.96,332773.3
"2014-06-09",1347331.79,332296.16
"2014-06-10",1347474.62,331073.5
"2014-06-11",1342795.2,331669.92
"2014-06-12",1333293.47,334622.21
"2014-06-13",1337362.97,334443.28
"2014-06-16",1338470.23,335278.27
"2014-06-17",1342195.33,332624.2
"2014-06-18",1352051.71,335188.81
"2014-06-19",1353572.38,330894.57
"2014-06-20",1356310.3,333399.54
"2014-06-23",1355900.06,332355.81
"2014-06-24",1347737.07,335725.59
"2014-06-25",1353833.59,336590.4
"2014-06-26",1352869.57,338200.74
"2014-06-27",1355505.07,337693.78
"2014-06-30",1354817.93,338528.77
"2014-07-01",1363891.13,335701.12
"2014-07-02",1365280.69,332113.29
"2014-07-03",1372000.42,330917.35
"2014-07-07",1367229.18,333339.14
"2014-07-08",1358442.95,337076.46
"2014-07-09",1364539.71,337345.54
"2014-07-10",1359145.37,337435.24
"2014-07-11",1361019.52,339587.94
"2014-07-14",1367877.83,338122.91
"2014-07-15",1365321.65,337435.24
"2014-07-16",1370380.19,339229.15
"2014-07-17",1354809.68,343504.65
"2014-07-18",1368659.83,342398.4
"2014-07-21",1366103.61,344102.62
"2014-07-22",1372062.16,344820.19
"2014-07-23",1375113.26,344371.71
"2014-07-24",1375187.64,341800.43
"2014-07-25",1368754.72,345836.74
"2014-07-28",1369313.67,345358.36
"2014-07-29",1363434.49,346614.1
"2014-07-30",1363647.29,341800.43
"2014-07-31",1336722.83,340783.88
"2014-08-01",1332643.39,343414.36
"2014-08-04",1342271.11,342515.06
"2014-08-05",1329261.19,343624.2
"2014-08-06",1329681.54,343834.04
"2014-08-07",1322486.71,347041.56
"2014-08-08",1337791.34,346292.14
"2014-08-11",1341673.21,346262.16
"2014-08-12",1339809.04,344013.9
"2014-08-13",1348883.2,346262.16
"2014-08-14",1355257.44,349050
"2014-08-15",1354985.6,352857.06
"2014-08-18",1366344.54,349349.77
"2014-08-19",1373480.47,348270.61
"2014-08-20",1377154.88,347701.05
"2014-08-21",1381175.47,349649.54
"2014-08-22",1379034.47,351598.03
"2014-08-25",1386032.08,352917.01
"2014-08-26",1386937.3,351777.89
"2014-08-27",1386388.64,354775.58
"2014-08-28",1385632.28,356634.14
"2014-08-29",1389583.76,356873.95
"2014-09-02",1388896.64,350731.75
"2014-09-03",1388140.28,352684.77
"2014-09-04",1386137.7,348388.13
"2014-09-05",1392373.97,347727.11
"2014-09-08",1388779,347877.34
"2014-09-09",1379991.4,347606.92
"2014-09-10",1385189.2,345413.54
"2014-09-11",1386786.81,344271.77
"2014-09-12",1378691.45,340666.2
"2014-09-15",1377658.09,341176.99
"2014-09-16",1388048.66,339794.86
"2014-09-17",1389923.24,338923.51
"2014-09-18",1397336.76,340005.18
"2014-09-19",1396090.13,344331.87
"2014-09-22",1385313.4,344752.52
"2014-09-23",1377388.61,346885.81
"2014-09-24",1388175.82,344962.84
"2014-09-25",1365782.11,349049.15
"2014-09-26",1376638.92,348538.36
"2014-09-29",1374139.84,351332.68
"2014-09-30",1370527.74,349349.62
"2014-10-01",1351959.59,356108.15
"2014-10-02",1352173.35,353005.8
"2014-10-03",1367064.99,354511.8
"2014-10-06",1365470.15,354722.64
"2014-10-07",1344397.4,359511.71
"2014-10-08",1367915.14,359602.07
"2014-10-09",1340790.14,358035.83
"2014-10-10",1325490.93,361589.98
"2014-10-13",1303722.06,363788.74
"2014-10-14",1305744.35,366168.22
"2014-10-15",1296914.42,369059.73
"2014-10-16",1295806.24,366710.38
"2014-10-17",1311115.62,364662.22
"2014-10-20",1323851.16,365987.5
"2014-10-21",1350082.71,363065.86
"2014-10-22",1340487.56,363457.42
"2014-10-23",1356075.6,360234.59
"2014-10-24",1366515.79,360596.03
"2014-10-27",1364642.59,361258.67
"2014-10-28",1380300.47,358999.67
"2014-10-29",1378218.6,359812.91
"2014-10-30",1387058.95,360114.11
"2014-10-31",1402925.79,359180.39
"2014-11-03",1403696.31,359180.4
"2014-11-04",1398831.74,360297.55
"2014-11-05",1407672.29,359784.27
"2014-11-06",1413312.72,357459.38
"2014-11-07",1414639.84,361565.67
"2014-11-10",1419097.64,358244.4
"2014-11-11",1420494.37,358485.95
"2014-11-12",1418969.14,358184.02
"2014-11-13",1420574.59,359029.43
"2014-11-14",1420927.78,360780.65
"2014-11-17",1421837.54,359874.85
"2014-11-18",1430052.33,360871.23
"2014-11-19",1427761.82,358576.53
"2014-11-20",1430271.77,360448.52
"2014-11-21",1437930.11,362622.44
"2014-11-24",1441970.73,362924.38
"2014-11-25",1440932.54,365943.71
"2014-11-26",1444625.33,366940.1
"2014-11-28",1441569.51,369838.66
"2014-12-01",1431556.28,367684.53
"2014-12-02",1440815.01,364113.61
"2014-12-03",1446386.36,365535.92
"2014-12-04",1444791.56,368592.4
"2014-12-05",1447162.53,366443.79
"2014-12-08",1437497.01,370922.58
"2014-12-09",1436528.35,372829.09
"2014-12-10",1413504.2,375552.68
"2014-12-11",1420675.82,377096.05
"2014-12-12",1397721.01,382210.34
"2014-12-15",1388124.7,381423.53
"2014-12-16",1376997.63,386144.42
"2014-12-17",1403998.66,382664.27
"2014-12-18",1438722.95,375855.3
"2014-12-19",1444815.82,380909.07
"2014-12-22",1451467.45,381423.53
"2014-12-23",1453431.78,373858
"2014-12-24",1453577.15,375889.48
"2014-12-26",1458269.98,377284.47
"2014-12-29",1460234.36,380104.78
"2014-12-30",1452404.16,381135.86
"2014-12-31",1437997.51,381863.68
"2015-01-02",1437233.32,386109.3
"2015-01-05",1411282.73,392174.48
"2015-01-06",1397995.16,399240.42
"2015-01-07",1415421.12,398451.94
"2015-01-08",1440543.14,393175.24
"2015-01-09",1429004.61,397481.51
"2015-01-12",1417815.8,399755.96
"2015-01-13",1413833.19,399755.96
"2015-01-14",1405302.87,402788.55
"2015-01-15",1392434.71,409126.66
"2015-01-16",1410700.69,403910.6
"2015-01-20",1413714.46,409278.29
"2015-01-21",1420856.2,404547.45
"2015-01-22",1441991.07,403091.8
"2015-01-23",1434090.36,408702.1
"2015-01-26",1437454.1,407458.73
"2015-01-27",1418498.67,408095.58
"2015-01-28",1400312.73,414767.27
"2015-01-29",1413261.81,412037.94
"2015-01-30",1395495.51,419346.48
"2015-02-02",1412782.64,417766.57
"2015-02-03",1433218.43,408923.82
"2015-02-04",1427766.32,409622.73
"2015-02-05",1442185.08,405125.39
"2015-02-06",1438202.3,397953.95
"2015-02-09",1431770.59,397315.82
"2015-02-10",1447029.15,394155.52
"2015-02-11",1447874.2,394884.82
"2015-02-12",1461803.52,393578.16
"2015-02-13",1467826.38,389536.63
"2015-02-17",1470140.89,383671.86
"2015-02-18",1470286.34,385950.91
"2015-02-19",1469242.3,383398.37
"2015-02-20",1478064.1,384522.7
"2015-02-23",1477859.73,388928.88
"2015-02-24",1482063.54,394033.97
"2015-02-25",1480809.61,395735.67
"2015-02-26",1479065.88,390326.71
"2015-02-27",1474033.45,393608.55
"2015-03-02",1483345.27,386291.53
"2015-03-03",1477263.23,384890.93
"2015-03-04",1471041.21,385012.72
"2015-03-05",1472656.15,384525.55
"2015-03-06",1451949.55,376030.61
"2015-03-09",1457972.72,379501.66
"2015-03-10",1434327.06,384495.1
"2015-03-11",1430973.69,387296.3
"2015-03-12",1449172.36,387022.27
"2015-03-13",1440291.03,385834.81
"2015-03-16",1459539.5,389549.44
"2015-03-17",1455206.52,392776.91
"2015-03-18",1472705.8,400358.42
"2015-03-19",1465993.67,398318.42
"2015-03-20",1478880.39,400419.32
"2015-03-23",1476004.23,399932.15
"2015-03-24",1467716.02,403799.02
"2015-03-25",1446213.96,400388.87
"2015-03-26",1442775.34,394147.06
"2015-03-27",1446084.23,399049.16
"2015-03-30",1463731.68,397070.06
"2015-03-31",1450944.89,397922.59
"2015-04-01",1445819.35,403138.54
"2015-04-02",1451026.06,398867.04
"2015-04-06",1460801.54,396639.75
"2015-04-07",1456941.16,399965.42
"2015-04-08",1461866.83,400087.47
"2015-04-09",1468338.88,394900.64
"2015-04-10",1476357.34,395480.34
"2015-04-13",1469685.39,396029.54
"2015-04-14",1472502.48,398836.53
"2015-04-15",1479115.25,398500.91
"2015-04-16",1478699.06,396517.71
"2015-04-17",1461694.33,401063.81
"2015-04-20",1475055.04,397524.56
"2015-04-21",1473303.3,395724.43
"2015-04-22",1480548.81,389683.3
"2015-04-23",1484279.81,391361.39
"2015-04-24",1487729.67,393802.25
"2015-04-27",1481549.56,393802.25
"2015-04-28",1486264.69,388371.34
"2015-04-29",1480154.82,383611.66
"2015-04-30",1465328.59,384282.9
"2015-05-01",1481220.32,379120.78
"2015-05-04",1485443.47,375543.59
"2015-05-05",1468438,375023.83
"2015-05-06",1462398.23,368603.24
"2015-05-07",1468238.13,373556.27
"2015-05-08",1487574.58,374565.22
"2015-05-11",1480480.4,365454.09
"2015-05-12",1476057.38,366401.89
"2015-05-13",1476344.09,363466.76
"2015-05-14",1491744.32,364445.14
"2015-05-15",1493366.72,371752.38
"2015-05-18",1498011.85,365515.24
"2015-05-19",1497525.39,362274.37
"2015-05-20",1496476.56,362885.85
"2015-05-21",1500840.57,367961.18
"2015-05-22",1497261.05,368114.05
"2015-05-26",1481168.6,374412.35
"2015-05-27",1495233.66,375268.42
"2015-05-28",1493552.12,374351.2
"2015-05-29",1484278.38,375176.7
"2015-06-01",1487306.77,371154.22
"2015-06-02",1485836.08,365975.89
"2015-06-03",1489778.38,360092.82
"2015-06-04",1477200.43,364780.89
"2015-06-05",1474675.19,360337.95
"2015-06-08",1465190.28,359939.62
"2015-06-09",1465406.67,357090.01
"2015-06-10",1483057.5,353964.63
"2015-06-11",1487913.79,361410.39
"2015-06-12",1475827.66,361471.67
"2015-06-15",1469998.21,361992.56
"2015-06-16",1478088.36,364811.53
"2015-06-17",1480484.16,362023.21
"2015-06-18",1495393.68,360337.95
"2015-06-19",1489283.5,364872.82
"2015-06-22",1496918.83,357427.06
"2015-06-23",1498054.78,355282.19
"2015-06-24",1487180.87,358346.29
"2015-06-25",1482382.48,357090.01
"2015-06-26",1482882.56,353076.04
"2015-06-29",1451591.46,362207.05
"2015-06-30",1454564.09,360123.46
"2015-07-01",1466438.35,355062.09
"2015-07-02",1464677.65,356444.01
"2015-07-06",1460091.02,362831.56
"2015-07-07",1469563.38,366240.31
"2015-07-08",1444983.15,369403.38
"2015-07-09",1446896.09,362125.25
"2015-07-10",1465835.5,356382.59
"2015-07-13",1481949.08,355277.05
"2015-07-14",1488737.02,356444.01
"2015-07-15",1488106.75,360190.56
"2015-07-16",1499698.98,362708.73
"2015-07-17",1501117.61,364582
"2015-07-20",1502183,363046.53
"2015-07-21",1496112.64,365011.93
"2015-07-22",1492797.64,367284.43
"2015-07-23",1484678.3,371860.13
"2015-07-24",1469140.46,372781.41
"2015-07-27",1460667.71,374777.52
"2015-07-28",1478830.86,372044.38
"2015-07-29",1489151.69,370785.3
"2015-07-30",1489510.54,373518.44
"2015-07-31",1486901.96,376282.28
"2015-08-03",1481820.49,380235.89
"2015-08-04",1478929.24,377219.85
"2015-08-05",1484445.8,374388.47
"2015-08-06",1472086.87,377712.27
"2015-08-07",1469054.25,382667.18
"2015-08-10",1488207.2,377927.7
"2015-08-11",1474293.74,383928.99
"2015-08-12",1476136.31,381836.23
"2015-08-13",1474587.42,380605.2
"2015-08-14",1479256.23,381497.7
"2015-08-17",1487740.51,383221.15
"2015-08-18",1483294.74,380205.11
"2015-08-19",1471641.96,383836.67
"2015-08-20",1441476.98,387837.53
"2015-08-21",1396403.11,388976.24
"2015-08-24",1338963.84,388822.36
"2015-08-25",1322929.56,382636.41
"2015-08-26",1375574.72,375157.87
"2015-08-27",1407234.78,375465.63
"2015-08-28",1407805.32,376573.56
"2015-08-31",1395798.61,373680.63
"2015-09-01",1355033.58,376366.35
"2015-09-02",1380758.65,373127.92
